E,U,Frekans,Kaynak_IDler
Mersin,https://tr.wikipedia.org/wiki/Mersin,4,Orta Doğu Teknik Üniversitesi#1=Orta Doğu Teknik Üniversitesi#162=Orta Doğu Teknik Üniversitesi#170=Orta Doğu Teknik Üniversitesi#69
TÜBİTAK,https://tr.wikipedia.org/wiki/T%C3%9CB%C4%B0TAK,4,Orta Doğu Teknik Üniversitesi#107=Orta Doğu Teknik Üniversitesi#108=Orta Doğu Teknik Üniversitesi#111=Orta Doğu Teknik Üniversitesi#54
Behruz Çinici,https://tr.wikipedia.org/wiki/Behruz_%C3%87inici,3,Orta Doğu Teknik Üniversitesi#135=Orta Doğu Teknik Üniversitesi#35=Orta Doğu Teknik Üniversitesi#48
.tr,https://tr.wikipedia.org/wiki/.tr,3,Orta Doğu Teknik Üniversitesi#122=Orta Doğu Teknik Üniversitesi#67
İngilizce,https://tr.wikipedia.org/wiki/%C4%B0ngilizce,3,Orta Doğu Teknik Üniversitesi#1=Orta Doğu Teknik Üniversitesi#101=Orta Doğu Teknik ÜniversitesiCard#4
Adnan Menderes,https://tr.wikipedia.org/wiki/Adnan_Menderes,3,Orta Doğu Teknik Üniversitesi#1=Orta Doğu Teknik Üniversitesi#17=Orta Doğu Teknik Üniversitesi#22
Eymir Gölü,https://tr.wikipedia.org/wiki/Eymir_G%C3%B6l%C3%BC,3,Orta Doğu Teknik Üniversitesi#131=Orta Doğu Teknik Üniversitesi#146=Orta Doğu Teknik Üniversitesi#193
Kuzey Kıbrıs Kampüsü=ODTÜ KKK,https://tr.wikipedia.org/wiki/Orta_Do%C4%9Fu_Teknik_%C3%9Cniversitesi_Kuzey_K%C4%B1br%C4%B1s_Kamp%C3%BCs%C3%BC,2,Orta Doğu Teknik Üniversitesi#81=Orta Doğu Teknik Üniversitesi#85
Atatürk Anıtı,https://tr.wikipedia.org/wiki/ODT%C3%9C_Atat%C3%BCrk_An%C4%B1t%C4%B1,2,Orta Doğu Teknik Üniversitesi#161=Orta Doğu Teknik Üniversitesi#52
Times Higher Education,https://tr.wikipedia.org/wiki/Times_Higher_Education,2,Orta Doğu Teknik Üniversitesi#118=Orta Doğu Teknik Üniversitesi#3
MHP,https://tr.wikipedia.org/wiki/Milliyet%C3%A7i_Hareket_Partisi,2,Orta Doğu Teknik Üniversitesi#338=Orta Doğu Teknik Üniversitesi#374
TSK=Türk Silahlı Kuvvetleri,https://tr.wikipedia.org/wiki/T%C3%BCrk_Silahl%C4%B1_Kuvvetleri,2,Orta Doğu Teknik Üniversitesi#289=Orta Doğu Teknik Üniversitesi#384
Altuğ Çinici,https://tr.wikipedia.org/wiki/Altu%C4%9F_%C3%87inici,2,Orta Doğu Teknik Üniversitesi#135=Orta Doğu Teknik Üniversitesi#35
Kemal Kurdaş=M. Kemal Kurdaş,https://tr.wikipedia.org/wiki/Mustafa_Kemal_Kurda%C5%9F,2,Orta Doğu Teknik Üniversitesi#214=Orta Doğu Teknik Üniversitesi#35
Bilim Ağacı,https://tr.wikipedia.org/wiki/Bilim_A%C4%9Fac%C4%B1,2,Orta Doğu Teknik Üniversitesi#161=Orta Doğu Teknik Üniversitesi#52
Dünya Bankası,https://tr.wikipedia.org/wiki/D%C3%BCnya_Bankas%C4%B1,2,Orta Doğu Teknik Üniversitesi#112=Orta Doğu Teknik Üniversitesi#124
ODTÜ Bilim ve Teknoloji Müzesi,https://tr.wikipedia.org/wiki/ODT%C3%9C_Bilim_ve_Teknoloji_M%C3%BCzesi,2,Orta Doğu Teknik Üniversitesi#151=Orta Doğu Teknik Üniversitesi#82
NATO,https://tr.wikipedia.org/wiki/NATO,2,Orta Doğu Teknik Üniversitesi#112=Orta Doğu Teknik Üniversitesi#258
Ankara,https://tr.wikipedia.org/wiki/Ankara,2,Orta Doğu Teknik Üniversitesi#1=Orta Doğu Teknik Üniversitesi#131
Gaziantep Üniversitesi,https://tr.wikipedia.org/wiki/Gaziantep_%C3%9Cniversitesi,2,Orta Doğu Teknik Üniversitesi#162=Orta Doğu Teknik Üniversitesi#307
ODTÜ Kütüphanesi,https://tr.wikipedia.org/wiki/ODT%C3%9C_K%C3%BCt%C3%BCphanesi,2,Orta Doğu Teknik Üniversitesi#148=Orta Doğu Teknik Üniversitesi#48
ABD=Amerika Birleşik Devletleri,https://tr.wikipedia.org/wiki/Amerika_Birle%C5%9Fik_Devletleri,2,Orta Doğu Teknik Üniversitesi#124=Orta Doğu Teknik Üniversitesi#49
ABET,https://tr.wikipedia.org/wiki/ABET,2,Orta Doğu Teknik Üniversitesi#116=Orta Doğu Teknik Üniversitesi#81
km²,https://tr.wikipedia.org/wiki/Kilometre_kare,2,Orta Doğu Teknik Üniversitesi#131
Deniz Bilimleri Enstitüsü=ODTÜ Erdemli Deniz Bilimleri Enstitüsü,https://tr.wikipedia.org/wiki/Orta_Do%C4%9Fu_Teknik_%C3%9Cniversitesi_Deniz_Bilimleri_Enstit%C3%BCs%C3%BC,2,Orta Doğu Teknik Üniversitesi#1=Orta Doğu Teknik Üniversitesi#162
Gaziantep,https://tr.wikipedia.org/wiki/Gaziantep,2,Orta Doğu Teknik Üniversitesi#162=Orta Doğu Teknik Üniversitesi#305
Gaziantep Yerleşkesi=Mühendislik Fakültesi,https://tr.wikipedia.org/wiki/ODT%C3%9C_Gaziantep_M%C3%BChendislik_Fak%C3%BCltesi,2,Orta Doğu Teknik Üniversitesi#162=Orta Doğu Teknik Üniversitesi#170
Erdemli,https://tr.wikipedia.org/wiki/Erdemli,2,Orta Doğu Teknik Üniversitesi#162=Orta Doğu Teknik Üniversitesi#168
KKTC=Kuzey Kıbrıs Türk Cumhuriyeti,https://tr.wikipedia.org/wiki/Kuzey_K%C4%B1br%C4%B1s_T%C3%BCrk_Cumhuriyeti,2,Orta Doğu Teknik Üniversitesi#171
Hüseyin İnan,https://tr.wikipedia.org/wiki/H%C3%BCseyin_%C4%B0nan,2,Orta Doğu Teknik Üniversitesi#212=Orta Doğu Teknik Üniversitesi#247
Deniz Gezmiş,https://tr.wikipedia.org/wiki/Deniz_Gezmi%C5%9F,2,Orta Doğu Teknik Üniversitesi#247=Orta Doğu Teknik Üniversitesi#295
Hacettepe=Hacettepe Üniversitesi,https://tr.wikipedia.org/wiki/Hacettepe_%C3%9Cniversitesi,2,Orta Doğu Teknik Üniversitesi#257=Orta Doğu Teknik Üniversitesi#360
YÖK=Yükseköğretim Kurulu,https://tr.wikipedia.org/wiki/Y%C3%BCksek%C3%B6%C4%9Fretim_Kurulu,2,Orta Doğu Teknik Üniversitesi#386=Orta Doğu Teknik ÜniversitesiCard#5
Orta Doğu,https://tr.wikipedia.org/wiki/Orta_Do%C4%9Fu,2,Orta Doğu Teknik Üniversitesi#4=Orta Doğu Teknik Üniversitesi#92
BM=Birleşmiş Milletler,https://tr.wikipedia.org/wiki/Birle%C5%9Fmi%C5%9F_Milletler,2,Orta Doğu Teknik Üniversitesi#112=Orta Doğu Teknik Üniversitesi#6
Güzelyurt ilçesi U:(https://tr.wikipedia.org/wiki/G%C3%BCzelyurt_(il%C3%A7e))___ 'nde kurulmuş bir kampüstür. ___E:Türkiye Cumhuriyeti=Türkiye,https://tr.wikipedia.org/wiki/T%C3%BCrkiye,2,Orta Doğu Teknik Üniversitesi#1=Orta Doğu Teknik Üniversitesi#4
TBMM=Türkiye Büyük Millet Meclisi=Türkiye Büyük Millet Meclisinde,https://tr.wikipedia.org/wiki/T%C3%BCrkiye_B%C3%BCy%C3%BCk_Millet_Meclisi,2,Orta Doğu Teknik Üniversitesi#12
Ankara Üniversitesi,https://tr.wikipedia.org/wiki/Ankara_%C3%9Cniversitesi,2,Orta Doğu Teknik Üniversitesi#388=Orta Doğu Teknik Üniversitesi#79
balistik,https://tr.wikipedia.org/wiki/Balistik,1,Orta Doğu Teknik Üniversitesi#286
Kavaklıdere,"https://tr.wikipedia.org/wiki/Kavakl%C4%B1dere,_%C3%87ankaya",1,Orta Doğu Teknik Üniversitesi#287
12 Mart Muhtırası=muhtıra,https://tr.wikipedia.org/wiki/12_Mart_Muht%C4%B1ras%C4%B1,1,Orta Doğu Teknik Üniversitesi#293
Süleyman Demirel,https://tr.wikipedia.org/wiki/S%C3%BCleyman_Demirel,1,Orta Doğu Teknik Üniversitesi#294
1. Nihat Erim hükûmeti,https://tr.wikipedia.org/wiki/33._T%C3%BCrkiye_H%C3%BCk%C3%BBmeti,1,Orta Doğu Teknik Üniversitesi#294
Türkiye İşçi Partisi U:(https://tr.wikipedia.org/wiki/T%C3%BCrkiye_%C4%B0%C5%9F%C3%A7i_Partisi_(1961))___ (TİP) ve ___E:Devrimci İşçi Sendikaları Konfederasyonu,https://tr.wikipedia.org/wiki/T%C3%BCrkiye_Devrimci_%C4%B0%C5%9F%C3%A7i_Sendikalar%C4%B1_Konfederasyonu,1,Orta Doğu Teknik Üniversitesi#294
sıkıyönetim,https://tr.wikipedia.org/wiki/S%C4%B1k%C4%B1y%C3%B6netim,1,Orta Doğu Teknik Üniversitesi#294
12 Mart Muhtırası=muhtıra,https://tr.wikipedia.org/wiki/12_Mart_Muht%C4%B1ras%C4%B1,1,Orta Doğu Teknik Üniversitesi#296
Şefik Erensü,https://tr.wikipedia.org/wiki/%C5%9Eefik_Erens%C3%BC,1,Orta Doğu Teknik Üniversitesi#296
Başbakan Yardımcısı=başbakan yardımcısı,https://tr.wikipedia.org/wiki/T%C3%BCrkiye_ba%C5%9Fbakan_yard%C4%B1mc%C4%B1lar%C4%B1_listesi,1,Orta Doğu Teknik Üniversitesi#299
Atilla Karaosmanoğlu,https://tr.wikipedia.org/wiki/Atilla_Karaosmano%C4%9Flu,1,Orta Doğu Teknik Üniversitesi#299
anarşizm,https://tr.wikipedia.org/wiki/Anar%C5%9Fizm,1,Orta Doğu Teknik Üniversitesi#303
